row ID,row m/z,row retention time,C7.mzML Peak area,C8.mzML Peak area,C9.mzML Peak area,C10.mzML Peak area,C11.mzML Peak area,C12.mzML Peak area,C13.mzML Peak area,C14.mzML Peak area,C15.mzML Peak area
655,246.1125853,14.954411,1191351.5,0,0,0,0,0,0,0,0
4001,727.5197432,26.382782,0,0,4260746.5,4466440.5,490906.94,0,0,0,0
5437,397.3675378,31.536337,0,0,0,0,0,946101.75,699948.1,274294.66,0
1242,311.1179962,16.972979,0,1413418.9,2153996.8,228713.03,0,0,0,0,0
3805,506.3615978,25.77861,0,2013468.8,7661205.5,2783159.5,265976.1,0,0,0,0
3562,476.2926556,25.12779,0,0,0,0,0,0,5843077.5,0,0
5225,585.4261592,30.43504,0,0,3654884.2,3.95E+07,3.84E+07,1900760.9,0,0,0
2702,395.7798741,21.96538,463585.72,1559162,0,0,0,0,0,0,0
2871,359.2328931,22.58866,0,3744659.8,7642411.5,356995.5,0,0,0,0,0
4530,309.2421779,27.914894,0,0,145507.53,392490.2,2330284.2,3669695.5,0,0,0
3904,462.3349509,26.056276,0,48889.9,5344995.5,2752513.2,568956,0,0,0,0
2901,277.216287,22.697037,0,201381.69,5110194,1394239.6,0,0,0,0,0
5028,377.3048362,29.568745,0,0,0,0,46914.266,2996261.2,0,0,0
650,337.1546758,14.919696,2531911,0,0,0,0,0,0,0,0
4325,890.6405744,27.306768,0,0,1.53E+07,2.12E+07,9401790,0,0,0,0
2297,441.3114111,20.447372,5725373,969349.2,0,0,0,0,0,0,0
748,416.2467233,15.416689,0,0,402241,0,0,0,0,0,0
3717,263.2367762,25.558767,0,0,1906804.8,8171183,2072779,0,0,0,0
560,181.1337103,14.039805,904625,0,0,0,0,0,0,0,0
1091,369.0606406,16.5368,47323.5,1195052,1857824.5,624678.75,0,0,0,0,0
1357,277.2163531,17.304081,4100613,261266.67,0,0,0,0,0,0,0
924,249.1233097,15.923249,1.04E+07,0,0,0,0,0,0,0,0
3253,285.221327,23.984312,0,0,3212111,8321623.5,2163908.5,0,0,0,0
1099,479.1926672,16.544975,2823920.5,0,0,0,0,0,0,0,0
856,208.1332142,15.737755,6.58E+07,1.48E+08,1.10E+07,0,0,0,0,0,0
2169,299.2582605,20.022022,0,1279529,0,0,0,0,0,0,0
3410,499.3140493,24.629541,0,683379.44,2138128.2,926068.2,0,0,0,0,0
4711,992.7073816,28.401093,0,0,0,3179136,939416.56,0,0,0,0
2241,507.3511172,20.268513,856727.44,0,0,0,0,0,0,0,0
768,338.2536407,15.520283,2706644,0,0,0,0,0,0,0,0
4859,533.7181217,28.897556,0,0,6383531,3035081.5,0,0,0,0,0
304,192.1020467,9.907429,704662.44,0,0,0,0,0,0,0,0
1450,193.1589281,17.503487,0,0,0,446396.97,2183034,0,0,0,0
5141,370.2950324,30.066334,0,0,0,0,287041.47,994080.44,0,0,0
35,176.0708674,4.5848246,379552.75,330693.66,359601.1,156897.31,0,0,0,0,0
1683,431.2618271,18.294508,4408205.5,547184.7,0,0,0,0,0,0,0
3126,418.2563075,23.49744,0,1200224.8,383634.6,0,0,0,0,0,0
3572,323.258125,25.159693,0,0,0,1209679,46373.04,2752487.8,0,0,0
628,313.1986387,14.757825,594663.3,0,0,0,0,0,0,0,0
2408,315.2531315,20.819796,0,1889787.2,551019.4,0,0,0,0,0,0
1103,360.1805018,16.556473,6797170,0,0,0,0,0,0,0,0
1375,233.1537051,17.350243,5947812,2497836.5,0,0,0,0,0,0,0
1468,283.1078687,17.601873,1614767.5,3564279.2,51018.305,0,0,0,0,0,0
3517,730.5303142,25.003868,0,1.37E+07,5.68E+07,2.21E+07,3970399.2,0,0,0,0
1725,180.1020101,18.460442,0,1639783.8,351947.88,0,0,0,0,0,0
5048,1022.754798,29.699677,0,0,2514927.2,9078353,2.54E+07,932803.1,0,0,0
2384,414.3215227,20.723282,163944.02,2592900.5,367514.66,0,0,0,0,0,0
2348,409.1749547,20.60986,553896.6,0,1327828.4,2177023.5,1657663,5223347.5,1818433.2,5462233,8574429
3939,385.2585856,26.121962,0,0,0,2233009.5,553875.7,0,0,0,0
3590,355.2840914,25.192947,0,0,1.05E+07,2.63E+07,7622370,0,0,0,0
224,354.2388883,8.411907,103941.766,297669.8,636734.25,429978.03,0,0,0,0,0
1390,408.1553584,17.394531,5.34E+07,1.51E+07,535488.8,0,0,0,0,0,0
1786,653.422101,18.66322,778992.25,94736.05,0,0,0,0,0,0,0
764,173.1173489,15.520283,983155,0,0,0,0,0,0,0,0
844,292.0944536,15.7265,279968.7,2449863.2,0,0,0,0,0,0,0
2584,257.2112079,21.488098,0,3044862.8,4837886.5,0,0,0,0,0,0
792,162.0913384,15.589489,4900318.5,0,0,0,0,0,0,0,0
5238,835.5741587,30.508087,0,0,0,5183543.5,2.06E+07,6653239,0,0,0
1998,135.1169033,19.4579,4190510,1.32E+07,3832309,0,0,0,0,0,0
1938,498.3638728,19.208717,1.90E+07,8042662.5,502542.56,0,0,0,0,0,0
3897,444.3320341,26.031807,0,0,314946.22,4653424,1660732.4,0,0,0,0
5139,483.3581007,30.07976,0,0,0,9013308,1.61E+07,1490426.5,0,0,0
438,221.1172675,12.422266,1118691,492118.62,0,0,0,0,0,0,0
3909,349.2736337,26.043348,0,0,1904997.2,1.58E+07,7190201,0,0,0,0
640,163.1482387,14.861934,1047207.56,0,0,0,0,0,0,0,0
1493,178.1227161,17.667192,1299012,2082028.9,0,0,0,0,0,0,0
3731,308.2794339,25.615051,154850.36,0,460539.22,4526975.5,5540674,2341498.5,528897.25,52384.973,0
3986,550.4054396,26.337746,0,1.10E+07,4.25E+07,1.80E+07,6843272.5,0,0,0,0
5280,541.4002194,30.737246,0,0,740603.8,2.91E+07,4.55E+07,4228653,0,0,0
5446,422.3472115,31.607635,0,0,0,0,0,1592534.1,410643.03,0,0
2254,657.3944909,20.319145,0,1825956.2,3268720,1504663.1,418436.56,0,0,0,0
4179,369.2998625,26.835512,0,0,0,7849806.5,6892551.5,327270.1,0,0,0
5435,607.4394615,31.523643,0,0,0,1203372.9,5924952,0,0,0,0
4259,377.268432,27.128862,0,0,0,255342.64,1357832.5,2162916.5,0,0,0
5301,717.5031336,30.861692,0,0,0,2185524.2,1886848.4,0,0,0,0
413,164.1070725,12.095883,1.63E+07,0,0,0,0,0,0,0,0
4190,766.5301403,26.89081,0,0,1450830.4,3467412.8,2473705.5,0,0,0,0
4479,996.6028908,27.769003,0,0,155395.83,1957757.9,1726741,0,0,0,0
484,314.1864001,13.120931,0,0,602171.94,729834.06,168080.89,0,0,0,0
374,243.087799,11.214356,3716759.2,6018135.5,5379937,3118498.5,945616.4,544526.1,0,0,0
1918,689.4207323,19.147915,972953.6,445208.25,0,0,0,0,0,0,0
1719,206.1177184,18.448956,0,2653389.2,335184.7,0,0,0,0,0,0
3018,303.2320242,23.113514,0,0,1393355.5,725042.4,0,0,0,0,0
4164,442.3161779,26.798346,0,0,315660.5,1839120.9,926731,0,0,0,0
2399,561.3610305,20.782707,0,2129904,0,0,0,0,0,0,0
3361,314.2688571,24.4345,0,0,3931572.8,8072103.5,653715.56,0,0,0,0
916,276.1706174,15.900229,1263176.6,0,0,0,0,0,0,0,0
4659,355.3203007,28.280052,0,0,0,0,335147.03,823237,0,0,0
521,331.0688139,13.708216,2079145.2,0,0,0,0,0,0,0,0
1926,369.0607355,19.170841,1453995.6,6916952.5,2247208.8,1057811.8,427479.75,0,0,0,0
5329,688.5016877,30.969927,0,0,2584963,2.14E+07,1.79E+07,0,0,0,0
2918,353.2686938,22.746223,0,1544972.9,6367057.5,0,0,0,0,0,0
5323,517.3858948,30.935337,0,0,0,0,0,3803676,199771.83,0,0
200,162.0550415,8.008896,2631591,874575.75,0,0,0,0,0,0,0
1687,357.0969312,18.31174,389534.2,1556906,0,0,0,0,0,0,0
639,207.0654296,14.850891,954050.8,0,1567575,1506667.1,0,0,0,0,0
3163,264.2324349,23.609005,0,0,0,0,0,0,823851.75,464899.78,0
2695,515.2632486,21.957333,0,350802.34,53292.82,641047,838451.5,1713553.8,882498.4,1651366.5,0
3139,454.3161346,23.528082,0,5340160,6417302,534427,0,0,0,0,0
3220,250.1802257,23.87867,0,0,540232.6,8107421,5183244.5,0,0,0,0
5247,830.6184213,30.55748,0,0,0,5.65E+07,1.59E+08,3.44E+07,2172551.2,1054754.8,0
3655,264.1957432,25.3635,0,0,0,3749696.8,8964294,307024.75,0,0,0
4560,551.8750839,28.03892,0,0,2376547,2702801.8,747022.94,0,0,0,0
5067,465.4302477,29.707655,0,0,0,0,0,0,0,0,5303117
2627,399.0712552,21.677622,0,1.06E+07,5630242,2419265.5,1880233.9,216822.4,52266.414,0,0
3131,287.1179694,23.515469,0,0,0,2159716,814154.5,0,0,0,0
2380,308.1858119,20.71795,0,0,993850.44,0,0,0,0,0,0
2454,656.4004095,21.004885,334261.8,2998570.8,1318160.5,0,0,0,0,0,0
2134,556.405818,19.899826,4530418.5,2613791.5,0,0,0,0,0,0,0
3435,370.2950599,24.748981,0,0,196806.53,1934407,0,0,0,0,0
634,150.0914634,14.815635,3931792.8,0,0,0,0,0,0,0,0
4952,498.4514904,29.247452,0,0,0,0,0,0,3409525,1742893.6,1695596.4
2212,166.0864725,20.16204,0,1023634.9,784165.3,0,0,0,0,0,0
1567,394.1650872,17.91485,2584964.5,469497.88,0,0,0,0,0,0,0
540,357.147939,13.824634,976428.1,0,0,0,0,0,0,0,0
5150,553.0652666,30.093714,0,0,4746930.5,4778035.5,103433.125,0,0,0,0
264,453.3432871,9.18157,7508868,6230144,7.82E+07,3.25E+07,3.07E+07,3461591.2,1595868.2,2121193.2,1378531.4
4111,283.262982,26.623672,0,0,0,1101261.2,3034637.2,1095749.2,0,0,0
2990,410.8032898,22.947975,0,3369975.8,431137.03,0,0,0,0,0,0
987,262.1437595,16.188074,1352785.1,0,0,0,0,0,0,0,0
4826,608.4470293,28.754028,0,0,3.11E+07,4.33E+07,2.33E+07,0,0,0,0
397,356.2544983,11.757653,0,250092,796387.6,475234.22,0,0,0,0,0
1288,376.1294519,17.129414,1269496.2,438102.12,0,0,0,0,0,0,0
3081,451.2298202,23.38616,0,0,0,0,0,7705300,0,0,0
550,283.1078465,13.942176,824419.5,0,0,0,0,0,0,0,0
3979,645.4471555,26.315176,0,1140680.5,4217222.5,852045.6,0,0,0,0,0
443,130.0653223,12.430531,2.98E+07,516708.62,1671231.9,1393319.9,0,0,225563.11,0,0
2618,233.1901803,21.641329,0,2604966.8,6699059,641149.25,0,0,0,0,0
2226,308.1858339,20.196629,0,2782758.2,1156761.4,0,0,0,0,0,0
4006,261.2212421,26.390451,0,0,950331.8,9603182,4874383,0,0,0,0
5457,203.1429198,31.689598,0,0,0,0,0,1410770.9,631986.44,0,0
5045,349.3099535,29.655529,0,0,0,0,51553.445,2860482,0,0,0
2082,335.1965703,19.77249,222957.34,1122621.1,0,0,0,0,0,0,0
370,226.1438413,11.123798,6739620,1067419.4,0,0,0,0,0,0,0
937,415.2327889,15.981718,0,0,0,0,817500,0,0,0,0
1333,120.0810158,17.23566,2769049,0,0,0,0,0,0,0,0
1622,330.1700342,18.139305,1292973,146320.23,0,0,0,0,0,0,0
1273,589.3707933,17.082222,1.08E+07,802252.1,0,0,0,0,0,0,0
3552,285.2212344,25.071077,0,0,0,3053569.8,1881300.2,0,0,0,0
3843,458.287572,25.84326,0,0,4269616,1.26E+07,1.91E+07,7142301.5,578535.8,547332.25,0
5090,377.304963,29.779432,0,0,0,0,0,2512494.8,0,0,0
2170,484.3482156,20.023033,1.76E+07,2.17E+07,3463476,0,0,213716.06,0,0,0
5060,323.2943096,29.686533,0,0,0,0,798556.7,5300566,55443.406,0,0
1583,317.2322673,17.978176,2142044.8,1413137.6,0,0,0,0,0,0,0
426,194.1542008,12.311363,0,916308.1,1556208.2,634787,0,0,0,0,0
2762,244.2272793,22.170832,0,269397.9,1644150.4,1472935.2,361018.6,0,0,0,0
3798,482.8427922,25.758417,0,1503588.8,8656505,2715251.5,47590.93,0,0,0,0
718,243.1492938,15.287996,1649561,582295.4,0,0,0,0,0,0,0
2903,463.3427347,22.697926,5619843,1.63E+07,4452733.5,51397.812,0,0,0,0,0
707,250.1436305,15.208796,5225110.5,0,0,0,0,0,0,0,0
3883,696.4810323,25.990097,0,1851094.2,2845590.2,0,0,0,0,0,0
4483,356.3155918,27.77785,0,0,0,5896629.5,2.18E+07,8139962,0,0,0
2350,404.2197391,20.61223,339115.66,556247.1,4032887.8,694592.06,0,1298932.9,304054.94,1583412.5,5188488
3267,922.6663576,24.069702,0,3684319.5,3830060.2,0,0,0,0,0,0
4870,622.4440427,28.939104,0,0,2.98E+07,4.87E+07,2.24E+07,0,0,0,0
1901,541.3951043,19.095959,1.25E+07,3042018,0,0,0,0,0,0,0
5182,629.4519621,30.210625,0,0,6919283.5,3.69E+07,2.65E+07,0,0,0,0
2104,165.0911692,19.828451,103291.53,2752742.5,328344,0,0,0,0,0,0
1673,333.2634864,18.265644,1106830,366958.44,0,0,0,0,0,0,0
4628,518.8712546,28.212349,0,0,3644272.2,7441496.5,3319309.5,0,0,0,0
3428,311.2580303,24.696953,0,0,2419892.2,5468325.5,0,0,0,0,0
4280,170.1175603,27.18836,0,0,0,0,0,0,1549837.1,1006762.56,361814.88
5454,287.2300635,31.658997,0,0,0,0,0,1825204.1,691905.06,51650,0
1913,283.1905668,19.136393,1785230.4,3426592.5,0,0,0,0,0,0,0
3851,504.3429557,25.856264,0,0,332221.03,1099905.9,2116934.5,901580.9,0,0,0
3826,238.143717,25.835562,0,0,538697.56,3410743.8,1945134.1,0,0,0,0
2391,600.4313862,20.761871,1.63E+07,1.98E+07,4337849.5,0,0,0,0,0,0
2726,746.5254174,22.046547,5711208,1.69E+07,5641268.5,0,0,0,0,0,0
3136,580.4159203,23.529596,2818283.5,1.15E+07,3763517.8,0,0,0,0,0,0
74,178.1227862,5.5010085,1895946.9,2147303.5,2011347.1,552308.44,0,0,344964.44,0,0
152,379.1976924,7.0671873,540372.1,875214.75,1669171.2,920064.4,243844.16,0,0,0,0
1863,312.1231573,18.928555,1621421.6,887883.8,0,0,0,0,0,0,0
365,243.0529298,11.121336,1443950.6,0,0,0,0,0,0,0,0
1345,469.2411712,17.249712,0,0,0,0,0,788342.6,0,0,0
1860,225.1487073,18.925117,1834552.5,5116041.5,1874830.9,0,0,0,0,0,0
1202,441.1764223,16.85556,690510.8,0,0,0,0,0,0,0,0
2258,485.3376485,20.340172,1968164.1,0,0,0,0,0,0,0,0
2787,287.221836,22.26284,0,0,1361779.4,0,0,0,0,0,0
437,348.1708162,12.394535,0,0,840770.44,767986.8,54813.543,0,0,0,0
2737,349.2486378,22.082565,0,1430796.6,3351499,0,0,0,0,0,0
891,310.1048268,15.822738,1770246,1.10E+07,1552425.5,0,0,0,0,0,0
2861,267.1591398,22.542982,2.33E+07,1.40E+07,5661531.5,1811491.6,401385.88,0,0,0,0
3409,253.2162725,24.633358,0,0,908693.75,3306056.5,0,0,0,0,0
5119,567.7406712,29.93851,0,0,4736222.5,4154544,0,0,0,0,0
2739,265.2163401,22.100945,0,2024761.5,6834640,621748.06,0,0,0,0,0
4774,681.475325,28.588118,0,0,4194387,4168958.8,1681986.6,0,0,0,0
4119,335.2578259,26.639015,0,0,1547039.5,1.59E+07,1.22E+07,846198.2,0,0,0
2208,311.1854266,20.147444,1723062.8,1.17E+07,2732369,238808.47,0,168841.8,0,255256.89,169063.94
2073,344.1067233,19.665154,0,1025518.7,0,0,0,0,0,0,0
2714,751.4362147,22.00321,0,2002449,1746215,48858.867,0,0,0,0,0
1838,607.381622,18.84112,2989671,1365673.6,354970.62,0,0,0,0,0,0
2058,625.3194208,19.609735,0,46156.36,0,0,1055473.9,0,0,0,0
3492,239.1277868,24.933937,0,0,3117575.8,1156728.4,0,0,0,0,0
702,169.1222627,15.185702,2593664.8,0,0,0,0,0,0,0,0
3563,512.8714582,25.14241,0,2851977.2,7038075.5,788158.5,0,0,0,0,0
2497,451.3267313,21.082747,735289.7,6952548.5,2177914.8,0,0,0,0,0,0
381,244.2272718,11.423625,222361.2,642488.56,1773604.9,2250912.5,1716534.4,2885953.8,1458816,1078584.9,1264874.1
1338,230.1388147,17.240126,1.61E+07,903985.9,0,0,0,0,0,0,0
1555,287.1028235,17.886007,3364115,988565.44,0,0,0,0,0,0,0
2366,356.1031095,20.652267,0,504014.75,1938909.8,0,0,0,0,0,0
4958,351.3253614,29.287561,0,0,0,0,7309355.5,1.84E+07,2202555,46943.742,0
5121,688.4992202,29.978354,0,0,0,0,0,1134361.2,0,562598.56,1149170.4
1888,223.1694977,19.032017,0,3484302.8,0,0,0,0,0,0,0
2876,239.1279142,22.618343,0,2347445.8,9342682,1519558,102991.766,417073.06,0,382958.8,226733.02
824,200.1645652,15.657446,3292808,100828.414,0,0,0,0,0,0,0
5149,411.1718162,30.10683,0,0,0,0,203484.52,851987.5,0,0,0
5311,315.2528726,30.923817,0,0,0,0,0,1325941,48612.594,0,0
353,342.1085474,10.822736,542370.2,0,0,0,0,0,0,0,0
5271,449.3739658,30.70974,0,0,0,0,360579.88,3987606,1282354.4,0,0
2647,329.1748235,21.74749,0,1097413,1089529.2,0,0,0,0,0,0
1876,221.1902171,18.97791,0,1194416.2,111645.71,0,0,0,0,0,0
4636,732.4457671,28.229177,0,0,0,3270254.8,5919811.5,1795820.6,0,0,0
3015,165.0912017,23.101818,0,0,1294142.8,1229381.4,0,0,0,0,0
4341,590.4261765,27.342194,0,0,1368547,1.35E+07,1.73E+07,1269872.8,0,0,0
3006,507.296668,23.040762,0,49693.33,2834700,826089,0,0,0,0,0
2237,300.1595852,20.26015,0,2685223,2925338.5,0,0,0,0,0,0
5306,251.0465958,30.89019,0,0,0,0,0,4064351.2,0,0,0
2928,339.2530579,22.770174,0,97153.02,1.19E+07,1703114.2,0,0,0,0,0
3042,646.4549323,23.220581,918800.44,1833045.5,0,0,0,0,0,0,0
4523,758.5611101,27.900408,0,0,2.40E+07,8.78E+07,5.83E+07,4281466,0,0,0
1349,315.2531086,17.251633,4191323,293684.5,0,0,0,0,0,0,0
5415,629.4524321,31.424679,0,0,0,2063960.8,5542571,0,0,0,0
1363,155.1067055,17.315601,7189458.5,899972.5,0,0,0,0,0,0,0
3875,342.3003527,25.975569,0,0,0,2018008.6,2207312.2,718815.6,0,0,0
4984,398.2323577,29.367373,0,0,0,605505.9,1.49E+07,2.30E+07,2804751.8,1345180.4,583466.8
1369,348.2745632,17.315601,3217138,379029.6,0,0,0,0,0,0,0
1543,394.1399479,17.845737,729776.06,1643055.6,0,0,0,0,0,0,0
1820,361.2950061,18.775154,5219948,5545914,317094.78,0,0,0,0,0,0
1392,544.4055631,17.419868,5250400.5,0,0,0,0,0,0,0,0
4397,337.2735118,27.550283,0,0,0,2701325.5,7679499,2563832.2,0,0,0
796,250.1437352,15.589489,3149640.5,0,0,0,0,0,0,0,0
4671,652.473042,28.336678,0,599008.3,1.16E+07,9045544,3114508.5,0,0,0,0
5442,439.3780257,31.577633,0,0,0,0,394818.66,1.54E+07,4887459,1327808.6,0
2830,269.2475728,22.462746,0,0,1602071,1114186.8,0,0,0,0,0
5109,468.3530916,29.886269,0,0,1008263.1,2.75E+07,3.52E+07,2988534,0,0,0
215,236.1646264,8.196495,1157946.9,688189.94,512875.56,0,0,0,0,0,0
4750,307.2629005,28.528534,0,0,0,0,1318415.9,2271283.2,0,0,0
1727,175.1230719,18.472214,0,2331197,718277.3,0,0,0,0,0,0
660,241.1435097,14.965967,2273071.5,0,0,0,0,0,0,0,0
564,367.2693132,14.135549,567850.1,0,0,0,620763.44,1471512.8,0,0,0
486,153.0911668,13.2316,499675.53,993036.3,0,0,0,0,0,0,0
1215,693.41578,16.897762,0,0,592571.5,542699.4,0,0,0,0,0
1294,505.2084052,17.158705,3608349.5,435119.34,0,0,0,0,0,0,0
880,362.1861912,15.817447,0,425090,3657285.5,2901278.8,908095.1,0,0,0,0
4334,454.3378365,27.335678,0,1604724.9,4.89E+07,5.51E+07,2.94E+07,1567549.1,0,0,0
720,285.2059276,15.289679,4187636.2,0,0,0,0,0,0,0,0
2133,205.1952722,19.896255,6707308.5,5.01E+07,2.11E+07,431431.12,0,0,0,0,0
4224,299.2578683,27.027365,0,0,0,50633,1084027.8,379662.16,0,0,0
2843,313.2373081,22.499588,0,1091974.8,4007169,745123.56,0,0,0,0,0
4299,462.3527909,27.242655,0,5222491,3.72E+07,3.29E+07,1.80E+07,4250762.5,0,0,0
5021,739.5170097,29.541319,0,0,4682379.5,6964042.5,2278463,0,0,0,0
4017,167.106673,26.394302,0,0,1307799.5,1.17E+07,6102223,0,0,0,0
294,162.0550325,9.735308,902014,0,0,0,0,0,0,0,0
2722,236.1646748,22.031128,0,0,1405278.5,1944447.1,0,0,0,0,0
4608,149.1323986,28.152876,0,0,0,0,103195.36,2373965.5,0,0,0
3359,273.2211855,24.43054,0,0,997007.06,3611480.5,1495797.5,0,0,0,0
26,151.0967405,4.5812325,268619.56,337584.94,766140.9,648640.1,590212.25,820201.75,47074.17,285858.4,315400.28
5032,514.8573149,29.592987,0,0,0,3653148.2,3285676.5,0,0,0,0
1701,281.1748501,18.375023,2965439.2,3691339.8,0,0,0,0,0,0,0
1391,211.0755402,17.396519,815326.06,1196897.1,0,0,0,0,0,0,0
1061,326.113653,16.463379,6130983,573313.4,0,0,0,0,0,0,0
2764,595.4213223,22.16616,2122063.8,1110769.6,0,0,0,0,0,0,0
3117,383.2792376,23.467522,0,0,1.37E+07,3923643,0,0,0,0,0
1915,301.2011178,19.142149,2196528,2856984.5,0,0,0,0,0,0,0
3010,536.3718729,23.077246,50666.375,2768174,583594.1,0,0,0,0,0,0
1515,348.2744294,17.701656,1598115.1,1118178.6,0,0,0,0,0,0,0
5005,275.258039,29.455671,0,0,0,0,0,1286674.5,1051603.2,718183.56,0
117,393.2472234,6.5500836,0,414696,1056353.5,946452.3,756795.06,0,0,0,0
50,302.1387661,4.747926,0,0,0,0,7529861,0,0,0,0
3768,306.2425426,25.673367,0,0,668726.75,1.76E+07,1.66E+07,1956466,0,0,0
4351,601.4392267,27.380035,0,5594310,4.44E+07,2.91E+07,1.21E+07,0,0,0,0
4797,563.0686976,28.683681,0,0,5704173.5,875870.7,0,0,0,0,0
2613,244.1334319,21.5976,0,95968.22,1764419.4,0,0,0,0,0,0
2221,352.2483002,20.192955,4072772,9455048,1222019.2,0,0,0,0,0,0
2393,418.2434188,20.769062,0,0,0,0,0,5488962,0,0,0
191,428.1708569,7.796489,0,0,0,0,500051.06,0,0,0,0
1721,357.2788321,18.458998,201948.83,1453477.9,460852.1,0,0,0,0,0,0
2190,357.2384283,20.079607,0,1277333,0,0,0,0,0,0,0
4078,417.2610723,26.504862,0,0,836096.44,2583099.5,2610792.5,665266.3,0,0,0
3963,496.2727505,26.264772,0,6018883,1.03E+07,732084.56,0,0,0,0,0
5254,424.32661,30.536983,0,0,0,258340.11,3712271.2,0,0,0,0
2356,469.2960096,20.62641,1214938.1,1139814.5,173676.92,0,0,0,0,0,0
2455,266.1210684,20.9986,0,155351.81,1913234.1,0,0,0,0,0,0
5302,534.3925301,30.867584,0,0,0,2212984.5,6414706,0,0,0,0
1729,194.1084191,18.478817,0,610680.7,0,0,0,0,0,0,0
2367,340.1656747,20.664093,0,0,1359181.1,1149181.8,0,0,0,0,0
1539,307.0715407,17.793104,865657.4,3861942.2,334225.06,0,0,0,0,0,0
3913,416.305693,26.041698,0,580644.94,2.13E+07,1.31E+07,2941497.5,0,0,0,0
1050,223.1806327,16.422539,364141.75,2078119.5,700838.7,0,0,0,0,0,0
199,413.1820923,7.9803925,107301.65,409570.38,910091.25,469373.53,0,0,0,0,0
3020,309.2060877,23.118246,0,890224.4,1.39E+07,5058205,0,0,0,0,0
2831,338.2688386,22.463829,0,966356.75,585125.5,0,0,0,0,0,0
1859,426.3215922,18.917034,4734470.5,2085072.5,0,0,0,0,0,0,0
3000,583.4050304,22.982613,0,3848975.5,5650256,0,0,0,0,0,0
2798,250.1439961,22.32141,0,0,1636465.2,293043.25,0,0,0,0,0
4233,661.448932,27.052536,0,0,1.51E+07,4.35E+07,2.05E+07,0,0,0,0
5086,505.3714089,29.772606,0,0,0,4635962.5,6169214,0,0,0,0
139,283.1076863,6.960037,397378.28,406848,427453.3,269469.62,0,0,0,0,0
2168,335.1965224,20.002699,5926412,1.91E+07,2345629.2,0,0,0,0,0,0
4383,261.2422627,27.50802,0,0,0,0,49080.54,1104195.6,47407.746,0,0
5367,456.4046059,31.17927,0,0,0,0,731610.56,1.24E+07,1520172.2,0,0
2386,456.3166678,20.738773,1097753.9,0,0,0,0,0,0,0,0
4752,334.2738647,28.52894,0,0,0,0,2763537,8373264.5,2028761.2,873057,0
1433,639.407193,17.492067,5.17E+07,6722947.5,524503,0,0,0,0,0,0
4332,681.4759854,27.330605,0,3569972.2,1.65E+07,6490557,1819771.2,0,0,0,0
603,346.2589244,14.56456,535015.2,0,168260.6,0,0,0,0,0,0
4426,458.3474194,27.623964,0,0,0,9603148,2.33E+07,1.68E+07,2071396.6,1518481,503737.84
1016,333.2635988,16.25881,2.40E+07,1209927.1,161851.58,0,0,0,0,0,0
391,130.1228322,11.621084,952725.1,0,0,0,0,0,0,0,0
3276,392.2789359,24.102198,0,2556211,9431292,1211351.4,0,0,0,0,0
5338,333.2997339,31.00061,0,0,0,0,0,4095301.8,4959759.5,5553308,2844544.5
997,237.1234792,16.217838,1.55E+08,6304968.5,611977.5,265182.8,0,0,0,0,0
2872,607.3813188,22.596407,0,924856.75,983467.56,0,0,0,0,0,0
3328,367.2842878,24.30447,0,0,7300911.5,5265220.5,0,0,0,0,0
2491,630.4424069,21.071184,1445738.1,3639608.5,565052.25,0,0,0,0,0,0
4919,429.3183497,29.10971,0,0,0,0,3748198,9246508,1423563.5,1685449.5,863960.6
1092,229.1337123,16.54462,7897408,2277596,0,0,0,0,0,0,0
2065,284.0919544,19.632168,236118.11,2268632,0,0,0,0,0,0,0
5409,381.3362469,31.39895,0,0,0,0,0,4668234.5,2142107.5,980587.9,0
3501,428.3006954,24.945763,0,1014178.75,1.01E+07,4489025,764681.75,0,0,0,0
4401,529.3323234,27.568708,0,0,1149425,4015378.2,2303090.2,0,0,0,0
4395,502.3737429,27.554113,0,0,153225.67,1.15E+07,2.27E+07,9414674,739070.1,528040.6,0
2955,283.2268524,22.851456,0,0,6822455,1769091,0,0,0,0,0
498,292.1578221,13.411318,811705,435991.53,0,0,0,0,0,0,0
5376,461.3603216,31.201153,0,0,0,0,202376.75,8648474,3500748.5,164080,0
942,328.1418907,15.98781,0,0,0,474136.16,111326.34,0,0,0,0
923,183.1016745,15.923249,2230150.2,0,0,0,0,0,0,0,0
2833,272.2219973,22.464796,0,1.30E+07,1.88E+07,1123321.9,0,0,0,0,0
1922,718.4947047,19.159464,3242561,324076.8,0,0,0,0,0,0,0
1849,230.0814492,18.89345,0,0,1105048,0,0,0,0,0,0
3095,416.2770609,23.426788,0,0,327534.38,582093.4,0,0,0,0,0
3443,418.3086289,24.75933,0,1.66E+07,2.39E+07,8444960,1884081.9,0,0,0,0
2396,401.2171873,20.781828,0,0,0,0,0,1332625.4,0,0,0
4173,533.8766817,26.809889,0,0,7864298.5,4705480.5,978043.06,0,0,0,0
4413,551.3448335,27.587988,0,0,1235638.6,4089534.2,2343072.5,0,0,0,0
2076,705.418546,19.667103,667995.7,965325.75,0,0,0,0,0,0,0
3577,277.179815,25.169828,0,0,2585006.5,9574778,1282577.5,0,0,0,0
2265,132.1020213,20.372004,324570.94,2144749.8,311858.7,0,0,0,0,0,0
2505,522.3744181,21.14059,4782366,1096574.8,0,0,0,0,0,0,0
